what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344967939199
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344967939568
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344967944504
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344967944519
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344967967315
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1344967997138
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344967999966
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1344968021332
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344968025481
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1344968029608
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344968030854
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344968031545
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344968031559
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344968037940
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1344968037956
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344968041022
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344968046976
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344968063221
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344968073846
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1344968084265
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344968085885
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344968103100
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344968104829
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344968131111
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1344968142516
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1344968143788
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1344968148170
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344968166958
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344968169539
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344968169557
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344968173129
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344968173143
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344968179294
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1344968179817
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1344968179949
opened,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1344968180149
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1344968180202
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.BreakpointView",1344968181064
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepInto",1344968196471
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggleBreadcrumb",1344968199932
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepInto",1344968202080
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1344968202488
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1344968202684
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1344968227779
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1344968227838
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344968230367
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344968231632
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344968231644
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344968240012
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1344968240019
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344968240310
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344968243009
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1344968244638
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1344968245132
