what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1344971420255
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344971425925
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344971438144
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344971439874
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1344971441906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344971457410
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344971465122
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344971465126
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344971490714
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1344971585214
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1344971620319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344971622650
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344971624651
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344971624666
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344971639086
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1344971716635
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344971718239
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1344971738931
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344971744050
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344971744200
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344971744407
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344971747058
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344971750190
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344971753670
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344971754835
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344971755224
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344971758059
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344971763157
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344971769847
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1344971804179
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344971806219
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1344971830263
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344971848330
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1344971863644
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344971868467
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344971870483
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344971871441
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344971874228
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344971878945
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344971882092
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344971890217
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344971960483
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1344971982360
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344971985527
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1344972012125
error,log,,,"Internal Error",1344972051566
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1344972065753
error,log,,,"Internal Error",1344972066523
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344972708177
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344972708663
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344972708803
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344973100528
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344973112097
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344973112254
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1344973117794
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344973129844
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344973158489
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344973161142
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344973201455
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344973217426
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.toggleOverwrite",1344973228456
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.toggleOverwrite",1344973229391
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344973229661
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1344973238019
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344973241017
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1344973247802
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344973250321
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344973251560
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344973251573
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344973268898
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344973292912
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344973293080
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344973297776
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344973297888
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1344973306109
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344973308105
