what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1349463543272
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1349463545179
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1349463545944
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1349463547158
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1349463582128
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1349463582968
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1349463600128
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1349463661742
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1349463663062
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1349463666589
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349463671293
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349463694300
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1349463716068
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349463716767
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349463718672
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349463743467
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349463743572
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1349463745547
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349463746923
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349463780653
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1349463852579
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349463861557
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349463863792
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349463865456
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349463865636
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349463908134
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349463926375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349463928696
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349463929366
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349463929501
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349463951239
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1349463960034
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349463962936
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349463964509
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349463965465
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349463965590
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349463977007
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349463997337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349463998922
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349463999931
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349464000057
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349464007278
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349464009402
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349464011172
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349464011790
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349464011934
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349464021849
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349464051022
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349464052757
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349464053475
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349464053603
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349464056147
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349464056295
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349464065488
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1349464066322
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1349464066778
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1349464067188
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1349464067609
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1349464068080
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1349464068650
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1349464069700
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349464071061
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349464079002
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349464093100
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349464098852
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349464099762
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349464099884
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349464104363
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349464122644
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349464124696
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349464126027
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349464126165
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349464131049
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1349464132769
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1349464133190
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349464137659
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349464139812
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349464140593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349464140719
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349464145215
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349464151937
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349464156954
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349464160046
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349464160154
