what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344607670848
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344607671013
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1344607672730
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344607673820
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344607675570
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1344607693892
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344607695772
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344607696626
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344607696636
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344607710056
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1344607710077
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344607720483
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344607723349
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344607739881
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344607744714
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344607746267
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1344607755439
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344607757225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344607758284
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344607758295
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344607773240
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1344607774373
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344607783997
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1344607784832
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344607791602
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1344607794913
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344607799356
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344607811845
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344607816624
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344607852425
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1344607855472
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1344607858342
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344607860522
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344608141056
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1344608148483
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344608153045
