what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348596543273
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348596544474
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1348596644548
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1348596644798
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1348596649961
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348596650913
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348596651818
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348596658448
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348596660803
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348596661084
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348596668168
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348596669541
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348596673768
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1348596677732
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1348596678480
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1348596678746
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1348596679089
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1348596679494
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1348596679666
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1348596679838
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1348596680243
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1348596688652
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348596689900
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348596692037
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348596692302
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348596694112
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348596694377
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348596705239
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1348596719904
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1348596720560
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1348596720887
