what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352224650463
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352224656191
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1352224656206
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352224657392
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352224681026
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352224682929
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352224723037
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352224723068
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1352224735938
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352224739276
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352224756842
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352224757918
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352224758917
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352224759401
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352224760245
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352224760541
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352224761338
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352224761900
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352224763430
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352224765583
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352224770123
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352224771542
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352224773133
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352224773742
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352224780372
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1352224780387
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352224781963
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352224784194
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352224789670
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352224835440
