what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994085818
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994086917
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994087161
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994092475
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347994096005
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994097658
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994099148
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994099420
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994100626
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994100872
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994108424
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347994118399
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994119614
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994120867
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994121132
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994122342
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994122580
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994129090
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1347994134659
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347994135742
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994137893
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994139897
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994140188
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994141520
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994141766
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994146273
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1347994310432
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1347994312140
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994314672
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994316720
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994317024
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994318838
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994319082
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994328592
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347994347393
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994349081
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994350441
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994350715
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994354779
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994355031
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994381647
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347994381750
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347994409966
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1347994423340
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347994428819
error,log,,,"Internal Error",1347994431044
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347994446209
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994447621
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994449788
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994450064
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994451282
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994451543
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994468385
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994474849
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994477343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1347994478336
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994479165
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994480012
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994480290
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994481327
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994481590
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994491786
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1347994493447
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1347994493841
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1347994494244
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1347994494601
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1347994502904
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994503638
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994505033
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994505301
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994541865
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1347994543948
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347994545987
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347994553741
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994555098
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994556483
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994556753
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994557528
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994557777
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994611678
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347994611867
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347994859328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347995042446
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1347995046174
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347995092817
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1347995111216
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347995147578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347995148863
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347995150025
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347995150338
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347995151479
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347995151753
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347995164047
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347995216709
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1347995227475
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347995238488
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347995240099
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1347995242290
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1347995244026
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1347995244199
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1348593438543
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1348593438543
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1348593438543
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1348593438558
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1348593438558
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1348593438558
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1348593438558
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1348593438558
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1348593438558
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1348593438558
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1348593438558
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1348593438558
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1348593438558
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1348593438558
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1348593438558
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1348593438558
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1348593438558
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1348593438558
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1348593438558
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1348593438558
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1348593438558
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1348593438558
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1348593438558
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1348593438574
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1348593438574
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1348593438574
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1348593438574
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1348593438574
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1348593438574
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1348593438574
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1348593438574
