what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349444853847
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1349444860883
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1349444864331
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1349444871460
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1349444872739
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349444878261
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349444878371
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349444899555
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349444900226
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349444911146
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349444912347
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349444913299
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349444922737
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349444923751
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349444955965
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349444962673
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349444973827
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1349444978507
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1349444979428
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1349444995948
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1349445066523
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349445070001
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349445075898
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349445075992
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1349445145817
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1349445151870
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1349445166269
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349445192914
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349445193039
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349445222664
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349445222789
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1349445239278
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1349445247141
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349445249387
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349445250619
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349445250619
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349445253349
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1349445271401
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1349445282508
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1349445301166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349445302070
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349445303755
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349445303755
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349445325051
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1349445345830
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349445347281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349445348327
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349445348343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349445354427
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1349445364506
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349445365488
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349445366861
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349445366861
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349445371931
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1349445380559
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349445381604
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349445385723
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349445385738
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349445387595
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349445387985
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349445389123
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349445389170
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349445399513
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349445405208
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349445526635
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349445534888
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1349445541611
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1349445543093
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349445582203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349445690982
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349445699048
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349445712838
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349445715662
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349445721137
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1349445724663
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1349445726098
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1349445726410
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349445737595
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349445739966
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1349445742993
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1349445744506
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349445745161
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349445746144
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1349445748047
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1349445750543
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349445751105
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349445752447
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1349445755161
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1349445757985
